Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Started,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Read Count
29608503,"How to Hang a Witch (How to Hang a Witch, #1)",Adriana Mather,"Mather, Adriana",,,,4,4.05,Knopf Books for Young Readers,Kindle Edition,359,2016,2016,10/31/2016,11/1/2016,11/1/2016,,,read,1
28797323,"The Black Key (The Lone City, #3)",Amy Ewing,"Ewing, Amy",,,,4,3.95,HarperTeen,Kindle Edition,304,2016,2016,10/4/2016,10/13/2016,10/4/2016,,,read,1
25817407,The Siren,Kiera Cass,"Cass, Kiera",,62391992,9.78E+12,0,3.73,HarperTeen,Hardcover,327,2016,2009,,,1/13/2016,to-read,to-read (#267),to-read,0
26590191,"Sinful Cinderella (Dark Fairy Tale Queen, #1)",Anita Valle,"Valle, Anita",,,,3,3.6,,Kindle Edition,158,2015,2015,9/28/2016,9/29/2016,9/29/2016,,,read,1
8258519,New York,Edward Rutherfurd,"Rutherfurd, Edward",,345497422,9.78E+12,4,4.15,Ballantine Books,Paperback,862,2010,2009,9/8/2016,9/26/2016,9/8/2016,,,read,1
18050175,The Quick,Lauren Owen,"Owen, Lauren",,812993276,9.78E+12,3,3.25,Random House,Hardcover,523,2014,2014,8/20/2016,9/14/2016,8/21/2016,,,read,1
7937510,Naked Economics: Undressing the Dismal Science,Charles Wheelan,"Wheelan, Charles",Burton G. Malkiel,393337642,9.78E+12,0,4.02,W. W. Norton  Company,Paperback,384,2010,2002,,,9/8/2016,to-read,to-read (#281),to-read,0
31538635,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1)",J.K. Rowling,"Rowling, J.K.",MinaLima,1781106282,9.78E+12,3,4.22,Pottermore Limited,ebook,71,2016,2016,9/6/2016,9/6/2016,9/6/2016,,,read,1
31538614,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)",J.K. Rowling,"Rowling, J.K.",MinaLima,1781106290,9.78E+12,3,4.18,Pottermore Limited,ebook,71,2016,2016,9/6/2016,9/6/2016,9/6/2016,,,read,1
31538647,Hogwarts: An Incomplete and Unreliable Guide,J.K. Rowling,"Rowling, J.K.",,,,3,4.2,Pottermore Limited,Kindle Edition,85,2016,2016,9/6/2016,9/6/2016,9/6/2016,,,read,1
17343420,"Psi Another Day (Psi Fighter Academy, #1)",D.R. Rosensteel,"Rosensteel, D.R.",,1622660420,9.78E+12,0,3.6,Entangled: Teen,Paperback,352,2014,2013,,,9/2/2016,to-read,to-read (#280),to-read,0
24380140,"Spelled (The Storymakers, #1)",Betsy Schow,"Schow, Betsy",,1492608718,9.78E+12,3,3.68,Sourcebooks Fire,Paperback,345,2015,2015,8/11/2016,8/15/2016,8/11/2016,,,read,1
18602406,"Yellow Brick War (Dorothy Must Die, #3)",Danielle  Paige,"Paige, Danielle",,62280732,9.78E+12,3,3.81,HarperCollins,Hardcover,270,2016,2016,8/3/2016,8/6/2016,8/1/2016,,,read,1
16248113,"The School for Good and Evil (The School for Good and Evil, #1)",Soman Chainani,"Chainani, Soman",Iacopo Bruno,62104896,9.78E+12,0,4.02,HarperCollins,Hardcover,488,2013,2013,,,8/3/2016,to-read,to-read (#279),to-read,0
20578940,"The Iron Trial (Magisterium, #1)",Holly Black,"Black, Holly","Cassandra Clare, Scott Fischer",545522250,9.78E+12,0,3.95,Scholastic Press,Hardcover,295,2014,2014,,,8/3/2016,to-read,to-read (#278),to-read,0
29056083,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",John Tiffany,"Tiffany, John","Jack Thorne, J.K. Rowling",751565350,9.78E+12,5,3.54,"Little, Brown",Hardcover,343,2016,2016,8/1/2016,8/2/2016,8/3/2016,,,read,1
22798836,"Dangerous Deception (Dangerous Creatures, #2)",Kami Garcia,"Garcia, Kami",Margaret Stohl,316370347,9.78E+12,0,3.77,"Little, Brown Books for Young Readers",Hardcover,293,2015,2015,,,8/1/2016,to-read,to-read (#277),to-read,0
30653720,"The End of Oz (Dorothy Must Die, #4)",Danielle  Paige,"Paige, Danielle",,62423770,9.78E+12,0,3.84,HarperCollins,Hardcover,277,2017,2017,,,8/1/2016,to-read,to-read (#276),to-read,0
18602341,"The Wicked Will Rise (Dorothy Must Die, #2)",Danielle  Paige,"Paige, Danielle",,62280708,9.78E+12,3,3.79,HarperCollins,Hardcover,293,2015,2015,7/5/2016,7/29/2016,7/5/2016,,,read,1
24017512,"The Hidden Library (The Collectors' Society, #2)",Heather Lyons,"Lyons, Heather",,,9.78E+12,3,4.34,Cerulean Books,ebook,,2015,2015,6/9/2016,6/25/2016,5/2/2016,,,read,1
18053060,"Dorothy Must Die (Dorothy Must Die, #1)",Danielle  Paige,"Paige, Danielle",,62280678,9.78E+12,3,3.81,HarperCollins,Hardcover,452,2014,2014,6/9/2016,6/25/2016,11/12/2013,,,read,1
17028249,Truths and Roses,Inglath Cooper,"Cooper, Inglath",,615701582,9.78E+12,0,4.06,"Fence Free Entertainment, LLC",Paperback,296,2012,1994,,,1/14/2013,to-read,to-read (#128),to-read,0
8306857,"Divergent (Divergent, #1)",Veronica Roth,"Roth, Veronica",,62024027,9.78E+12,4,4.16,Katherine Tegen Books,Hardcover,487,2011,2011,8/24/2012,8/26/2012,8/24/2012,,,read,1
22735431,"The Collectorsâ€™ Society (The Collectorsâ€™ Society, #1)",Heather Lyons,"Lyons, Heather",,,,4,4.15,Cerulean Books,Kindle Edition,355,2014,2014,4/29/2016,5/9/2016,5/2/2016,,,read,1
26074181,"The Crown (The Selection, #5)",Kiera Cass,"Cass, Kiera",,62392174,9.78E+12,4,3.67,HarperTeen,Hardcover,278,2016,2016,5/3/2016,5/5/2016,2/9/2016,,,read,1
27177530,The Collectors' Society Encyclopedia,Heather Lyons,"Lyons, Heather",,099084367X,9.78E+12,0,4.2,Cerulean Books,Paperback,76,2015,2015,,,5/2/2016,to-read,to-read (#275),to-read,0
29453893,"The Lost Codex (The Collectors' Society, #4)",Heather Lyons,"Lyons, Heather",,,,0,4.27,Cerulean Books,,,2016,2016,,,5/2/2016,to-read,to-read (#274),to-read,0
25392947,"The Forgotten Mountain (The Collectors' Society, #3)",Heather Lyons,"Lyons, Heather",,,,0,4.33,CeruleanBooks,ebook,,2015,2015,,,5/2/2016,to-read,to-read (#273),to-read,0
23006830,"Queen of Tomorrow (Stolen Empire, #2)",Sherry D. Ficklin,"Ficklin, Sherry D.",,1634220706,9.78E+12,3,4.11,Clean Teen Publishing,Paperback,280,2015,2015,4/29/2016,5/2/2016,5/2/2016,,,read,1
22360786,"Queen of Someday (Stolen Empire, #1)",Sherry D. Ficklin,"Ficklin, Sherry D.",,1940534909,9.78E+12,4,3.79,Clean Teen Publishing,Paperback,266,2014,2014,4/28/2016,4/28/2016,4/29/2016,,,read,1
22539933,"Germany, Russia, and the Rise of Geo-Economics",Stephen F. Szabo,"Szabo, Stephen F.",,1472596323,9.78E+12,0,4.18,Bloomsbury Academic,Hardcover,200,2015,2014,,5/20/2015,2/2/2015,to-read,to-read (#248),to-read,1
26402927,"Harmony Black (Harmony Black, #1)",Craig Schaefer,"Schaefer, Craig",,,,0,3.87,47North,Kindle Edition,334,2016,2016,,,4/27/2016,to-read,to-read (#272),to-read,0
17343391,"Emerald Green (Precious Stone Trilogy, #3)",Kerstin Gier,"Gier, Kerstin",Anthea Bell,805092676,9.78E+12,4,4.19,Henry Holt and Co. (BYR),Hardcover,451,2013,2010,6/26/2014,6/27/2014,6/26/2014,,,read,1
12637458,"Sapphire Blue (Precious Stone Trilogy, #2)",Kerstin Gier,"Gier, Kerstin",Anthea Bell,1250034167,9.78E+12,4,4.17,Square Fish,Paperback,354,2012,2010,6/24/2014,6/25/2014,6/24/2014,,,read,1
24644814,"See How They Run (Embassy Row, #2)",Ally Carter,"Carter, Ally",,,9.78E+12,4,4.13,Scholastic Press,Hardcover,323,2015,2015,3/29/2016,3/30/2016,11/20/2015,,,read,1
22715829,When Books Went to War: The Stories that Helped Us Win World War II,Molly Guptill Manning,"Manning, Molly Guptill",,544535022,9.78E+12,0,3.88,Houghton Mifflin Harcourt,Hardcover,267,2014,2014,,,3/29/2016,to-read,to-read (#271),to-read,0
44449,"Cooking for Mr. Latte: A Food Lover's Courtship, with Recipes",Amanda Hesser,"Hesser, Amanda",Izak,393325598,9.78E+12,0,3.52,W. W. Norton  Company,Paperback,336,2004,2003,,,3/12/2016,to-read,to-read (#270),to-read,0
53835,The Age of Innocence,Edith Wharton,"Wharton, Edith",Maureen Howard,159308143X,9.78E+12,0,3.96,Barnes & Noble Classics,Paperback,293,2004,1920,,,3/12/2016,to-read,to-read (#269),to-read,0
9361589,The Night Circus,Erin Morgenstern,"Morgenstern, Erin",,385534635,9.78E+12,4,4.03,Doubleday,Hardcover,387,2011,2011,2/9/2016,3/2/2016,10/6/2015,,,read,1
25689074,"Stars Above (The Lunar Chronicles, #4.5)",Marissa Meyer,"Meyer, Marissa",,1250091845,9.78E+12,0,4.18,Feiwel & Friends,Hardcover,400,2016,2016,,,8/14/2015,to-read,to-read (#255),to-read,0
92160,London,Edward Rutherfurd,"Rutherfurd, Edward",,345455681,9.78E+12,4,4.07,Ballantine Books,Paperback,1152,2002,1997,1/10/2016,2/9/2016,1/3/2013,,,read,1
21018154,"Bookishly Ever After (Ever After, #1)",Isabel Bandeira,"Bandeira, Isabel",,1633920585,9.78E+12,0,3.5,Spencer Hill Contemporary,Paperback,378,2016,2016,,,1/13/2016,to-read,to-read (#268),to-read,0
20821047,"The Midnight Queen (Noctis Magicae, #1)",Sylvia Izzo Hunter,"Hunter, Sylvia Izzo",,425272451,9.78E+12,0,3.55,Ace,Paperback,417,2014,2014,,,1/8/2016,to-read,to-read (#266),to-read,0
25494343,"Lady Midnight (The Dark Artifices, #1)",Cassandra Clare,"Clare, Cassandra",,1442468351,9.78E+12,0,4.37,Margaret K. McElderry Books,Hardcover,669,2016,2016,,,1/8/2016,to-read,to-read (#265),to-read,0
18335634,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,"Clare, Cassandra",,1406321346,9.78E+12,0,4.56,Walker Books Ltd,Paperback,567,2013,2013,,,1/8/2016,to-read,to-read (#264),to-read,0
10025305,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,"Clare, Cassandra",,1416975888,9.78E+12,0,4.43,Margaret K. McElderry Books,Hardcover,498,2011,2011,,,1/8/2016,to-read,to-read (#263),to-read,0
8755785,"City of Heavenly Fire (The Mortal Instruments, #6)",Cassandra Clare,"Clare, Cassandra",,1481426303,9.78E+12,3,4.4,Margaret K. McElderry Books,Hardcover,725,2014,2014,10/19/2015,1/5/2016,10/19/2015,,,read,1
13206900,"Winter (The Lunar Chronicles, #4)",Marissa Meyer,"Meyer, Marissa",,312642989,9.78E+12,4,4.43,Feiwel & Friends,Hardcover,827,2015,2015,10/26/2015,12/27/2015,8/14/2015,,,read,1
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,1476746583,9.78E+12,0,4.32,Scribner,Hardcover,531,2014,2014,,,12/1/2015,to-read,to-read (#262),to-read,0
24189224,City on Fire,Garth Risk Hallberg,"Hallberg, Garth Risk",,385353774,9.78E+12,0,3.4,Knopf,Hardcover,911,2015,2015,,,11/13/2015,to-read,to-read (#261),to-read,0
18712886,"The Queen of the Tearling (The Queen of the Tearling, #1)",Erika Johansen,"Johansen, Erika",,62290363,9.78E+12,0,3.99,Harper,Hardcover,434,2014,2014,,,10/29/2015,to-read,to-read (#260),to-read,0
24585267,"The White Rose (The Lone City, #2)",Amy Ewing,"Ewing, Amy",,62235818,9.78E+12,4,3.95,HarperTeen,Hardcover,308,2015,2015,10/23/2015,10/26/2015,10/23/2015,,,read,1
10987,"Voyager (Outlander, #3)",Diana Gabaldon,"Gabaldon, Diana",,385335997,9.78E+12,4,4.38,Delta,Paperback,870,2001,1993,9/29/2015,10/23/2015,9/29/2015,,,read,1
8755776,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,"Clare, Cassandra",,1442416866,9.78E+12,4,4.23,Margaret K. McElderry Books,Hardcover,535,2012,2012,10/3/2015,10/19/2015,10/3/2015,,,read,1
22917292,"The Favorite (The Selection, #2.6)",Kiera Cass,"Cass, Kiera",,,,4,3.98, HarperTeen,Kindle Edition,58,2015,2015,10/1/2015,10/1/2015,12/4/2014,,,read,1
171550,Agents of Innocence,David Ignatius,"Ignatius, David",,393317382,9.78E+12,0,4.03,W. W. Norton  Company,Paperback,448,1997,1987,,,10/6/2015,to-read,to-read (#259),to-read,0
2889857,Body of Lies,David Ignatius,"Ignatius, David",,039333158X,9.78E+12,0,3.76,W. W. Norton  Company,Paperback,352,2008,2007,,,10/6/2015,to-read,to-read (#258),to-read,0
93261,The Legend of Sleepy Hollow,Washington Irving,"Irving, Washington",,809594080,9.78E+12,0,3.72,Wildside Press,Paperback,108,2004,1820,,,10/6/2015,to-read,to-read (#257),to-read,0
6752378,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,"Clare, Cassandra",,1442403543,9.78E+12,4,4.09,Margaret K. McElderry Books,Hardcover,425,2011,2011,9/25/2015,10/3/2015,9/25/2015,,,read,1
3777732,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,"Clare, Cassandra",,1416914307,9.78E+12,4,4.29,Margaret K. McElderry Books,Hardcover,541,2009,2009,9/13/2015,9/24/2015,9/13/2015,,,read,1
22571275,"All Fall Down (Embassy Row, #1)",Ally Carter,"Carter, Ally",,545654742,9.78E+12,3,3.85,Scholastic Press,Hardcover,310,2015,2015,9/17/2015,9/25/2015,9/17/2015,,,read,1
18493132,"A Matter of Fate (Fate, #1)",Heather Lyons,"Lyons, Heather",,,,4,3.87,Cerulean Books,Kindle Edition,558,,2012,9/11/2015,9/16/2015,9/11/2015,,,read,1
1582996,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,"Clare, Cassandra",,1416914293,9.78E+12,4,4.13,Margaret K. McElderry Books,Hardcover,453,2008,2008,9/8/2015,9/13/2015,7/9/2014,,,read,1
256683,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,"Clare, Cassandra",,1416914285,9.78E+12,4,4.08,Margaret K. McElderry Books,Hardcover,485,2007,2007,8/31/2015,9/7/2015,1/2/2014,,,read,1
5364,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,"Gabaldon, Diana",,,,5,4.33,Bantam,Paperback,947,2001,1992,3/31/2015,9/11/2015,1/5/2015,,,read,1
15724396,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",Rick Riordan,"Riordan, Rick",,1423160916,9.78E+12,0,4.24,Disney-Hyperion Books,Hardcover,499,2015,2015,,,8/31/2015,to-read,to-read (#256),to-read,0
24817626,Go Set a Watchman,Harper Lee,"Lee, Harper",,62409859,9.78E+12,4,3.31,HarperCollins,Hardcover,278,2015,2015,8/19/2015,8/30/2015,8/31/2015,,,read,1
22840398,Illusionarium,Heather Dixon Wallwork,"Wallwork, Heather Dixon",,62001051,9.78E+12,4,3.36,Greenwillow,Hardcover,361,2015,2015,8/14/2015,8/18/2015,8/14/2015,,,read,1
13206828,"Cress (The Lunar Chronicles, #3)",Marissa Meyer,"Meyer, Marissa",,312642970,9.78E+12,5,4.42,Feiwel & Friends,Hardcover,552,2014,2014,8/14/2015,8/14/2015,8/14/2015,,,read,1
22489107,"Fairest (The Lunar Chronicles, #3.5)",Marissa Meyer,"Meyer, Marissa",,1250060559,9.78E+12,0,3.97,Feiwel & Friends,Hardcover,222,2015,2015,,,8/14/2015,to-read,to-read (#254),to-read,0
16075962,"The Queen's Army (The Lunar Chronicles, #1.5)",Marissa Meyer,"Meyer, Marissa",,,,0,3.97,Wattpad,ebook,23,2012,2012,,,8/14/2015,to-read,to-read (#253),to-read,0
19208103,"The Little Android (The Lunar Chronicles, #0.6)",Marissa Meyer,"Meyer, Marissa",,,,0,3.92,Wattpad,ebook,35,2014,2014,,,8/14/2015,to-read,to-read (#252),to-read,0
13254289,"Glitches (The Lunar Chronicles, #0.5)",Marissa Meyer,"Meyer, Marissa",,,,0,3.98,Tor.com,ebook,32,2011,2011,,,8/14/2015,to-read,to-read (#251),to-read,0
13206760,"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,"Meyer, Marissa",,312642962,9.78E+12,5,4.26,Feiwel & Friends,Hardcover,454,2013,2013,8/14/2015,8/14/2015,1/10/2013,,,read,1
13722513,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,"Meyer, Marissa",,1250007208,9.78E+12,5,4.13,Square Fish,Paperback,387,2013,2012,7/13/2015,8/14/2015,1/10/2013,,,read,1
22465605,"Miss Mayhem (Rebel Belle, #2)",Rachel Hawkins,"Hawkins, Rachel",,399256946,9.78E+12,4,3.47,Putnam Juvenile,Hardcover,273,2015,2015,7/15/2015,7/15/2015,7/9/2014,,,read,1
23549564,"Forever (An Unfortunate Fairy Tale, #5)",Chanda Hahn,"Hahn, Chanda",,996104828,9.78E+12,4,4.35,Chanda Hahn,ebook,299,2015,2015,7/13/2015,7/14/2015,7/13/2015,,,read,1
7364946,Germania: In Wayward Pursuit of the Germans and Their History,Simon Winder,"Winder, Simon",,374254001,9.78E+12,4,3.48,"Farrar, Straus and Giroux",Hardcover,480,2010,2010,5/20/2015,7/13/2015,12/19/2014,,,read,1
23316488,Misbehaving: The Making of Behavioral Economics,Richard H. Thaler,"Thaler, Richard H.",,393080943,9.78E+12,0,4.17,W. W. Norton  Company,Hardcover,432,2015,2016,,,5/25/2015,to-read,to-read (#250),to-read,0
23398876,The Last Bookaneer,Matthew Pearl,"Pearl, Matthew",,1594204926,9.78E+12,0,3.31,Penguin Press,Hardcover,389,2015,2015,,,3/19/2015,to-read,to-read (#249),to-read,0
18815422,"Fable (An Unfortunate Fairy Tale, #3)",Chanda Hahn,"Hahn, Chanda",,,,4,4.24,Smashwords Edition,Kindle Edition,297,2013,2013,3/2/2015,3/2/2015,3/2/2015,,,read,1
2493,The Time Machine,H.G. Wells,"Wells, H.G.","Greg Bear, Carlo Pagetti",,,0,3.9,Signet Classics,Paperback,118,2002,1895,,,3/20/2015,to-read,to-read (#246),to-read,0
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,385333846,9.78E+12,0,4.08,Dial Press,Paperback,275,1999,1969,,,3/19/2015,to-read,to-read (#245),to-read,0
3876,The Sun Also Rises,Ernest Hemingway,"Hemingway, Ernest",,,,0,3.81,Pan Books,Paperback,189,1957,1926,,,3/19/2015,to-read,to-read (#244),to-read,0
4631,A Moveable Feast,Ernest Hemingway,"Hemingway, Ernest",,,,0,4.02,Vintage,Paperback,192,2012,1964,,,3/19/2015,to-read,to-read (#243),to-read,0
20561849,"Reign (An Unfortunate Fairy Tale, #4)",Chanda Hahn,"Hahn, Chanda",,,9.78E+12,4,4.32,Smashwords Edition,ebook,315,2014,2014,3/4/2015,3/4/2015,3/4/2015,,,read,1
7631105,"The Scorch Trials (The Maze Runner, #2)",James Dashner,"Dashner, James",,385738757,9.78E+12,0,3.9,Delacorte Press,Hardcover,362,2010,2010,,,2/2/2015,to-read,to-read (#242),to-read,0
6186357,"The Maze Runner (The Maze Runner, #1)",James Dashner,"Dashner, James",,385737947,9.78E+12,3,4.04,Delacorte Press,Hardcover,384,2009,2009,2/21/2013,2/1/2015,9/23/2011,,,read,1
21437200,"Mr. Kiss and Tell (Veronica Mars, #2)",Rob Thomas,"Thomas, Rob",Jennifer Graham,080417072X,9.78E+12,4,3.99,Vintage Books,Paperback,330,2015,2015,1/22/2015,1/26/2015,8/13/2014,,,read,1
10692,The Historian,Elizabeth Kostova,"Kostova, Elizabeth",,751537284,9.78E+12,0,3.79,Time Warner Books,Paperback,704,2005,2005,,,1/26/2015,to-read,to-read (#241),to-read,0
14745338,"Fairest (An Unfortunate Fairy Tale, #2)",Chanda Hahn,"Hahn, Chanda",,,,3,4.12,Chanda Hahan,Kindle Edition,247,2013,2012,1/20/2015,1/22/2015,1/20/2015,,,read,1
13402447,"UnEnchanted (An Unfortunate Fairy Tale, #1)",Chanda Hahn,"Hahn, Chanda",,,,3,3.89,Chanda Hahn,Kindle Edition,235,2011,2011,1/9/2015,1/13/2015,1/9/2015,,,read,1
3980,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,"Konigsburg, E.L.",,744583276,9.78E+12,0,4.15,Walker Books Ltd,Paperback,178,2003,1967,,,1/6/2015,to-read,to-read (#240),to-read,0
18105451,"Frostfire (Kanin Chronicles, #1)",Amanda Hocking,"Hocking, Amanda",,1250049822,9.78E+12,0,3.84,St. Martin's Griffin,Paperback,321,2015,2015,,,1/6/2015,to-read,to-read (#239),to-read,0
16068780,"The Jewel (The Lone City, #1)",Amy Ewing,"Ewing, Amy",,62235796,9.78E+12,4,3.87,HarperTeen,Hardcover,358,2014,2014,12/11/2014,12/17/2014,4/17/2014,,,read,1
17368138,Gilded Ashes,Rosamund Hodge,"Hodge, Rosamund",,62266802,9.78E+12,0,3.81,Balzer + Bray,ebook,111,2014,2014,,,12/11/2014,to-read,to-read (#237),to-read,0
21570318,Crimson Bound,Rosamund Hodge,"Hodge, Rosamund",,,,0,3.63,Balzer + Bray,Kindle Edition,448,2015,2015,,,12/11/2014,to-read,to-read (#236),to-read,0
15839984,Cruel Beauty,Rosamund Hodge,"Hodge, Rosamund",,62224735,9.78E+12,0,3.67,Balzer + Bray,Hardcover,346,2014,2014,,,12/11/2014,to-read,to-read (#235),to-read,0
12851538,Code Name Verity (Code Name Verity #1),Elizabeth Wein,"Wein, Elizabeth",,1423152190,9.78E+12,0,4.02,"Little, Brown Books for Young Readers",Hardcover,343,2012,2012,,,12/11/2014,to-read,to-read (#234),to-read,0
18705209,"The Blood of Olympus (The Heroes of Olympus, #5)",Rick Riordan,"Riordan, Rick",,1484724917,9.78E+12,4,4.42,Disney-Hyperion Books,Hardcover,528,2014,2014,11/19/2014,12/5/2014,2/3/2014,,,read,1
22054340,"The Queen (The Selection, #0.4)",Kiera Cass,"Cass, Kiera",,62351206,9.78E+12,3,3.87,HarperTeen Impulse,ebook,72,2014,2014,11/19/2014,12/4/2014,12/4/2014,,,read,1
17286831,Secret Daughter of the Tsar,Jennifer Laam,"Laam, Jennifer",,125002868X,9.78E+12,0,3.61,St. Martin's Griffin,Paperback,344,2013,2013,,,12/4/2014,to-read,to-read (#233),to-read,0
18077814,The Lost Sisterhood,Anne Fortier,"Fortier, Anne",,345536223,9.78E+12,4,3.88,Ballantine Books,Hardcover,585,2014,2014,9/26/2014,11/18/2014,11/12/2013,,,read,1
21412202,As You Wish: Inconceivable Tales from the Making of The Princess Bride,Cary Elwes,"Elwes, Cary","Joe Layden, Rob Reiner",1476764026,9.78E+12,0,4.11,Atria Books,Hardcover,259,2014,2014,,,11/18/2014,to-read,to-read (#232),to-read,0
20821087,The Paying Guests,Sarah Waters,"Waters, Sarah",,1594633118,9.78E+12,0,3.44,Riverhead Books,Hardcover,564,2014,2014,,,11/18/2014,to-read,to-read (#231),to-read,0
18144053,The Museum of Extraordinary Things,Alice Hoffman,"Hoffman, Alice",,1451693567,9.78E+12,0,3.75,Scribner,Hardcover,368,2014,2014,,,11/18/2014,to-read,to-read (#230),to-read,0
18521,A Room of One's Own,Virginia Woolf,"Woolf, Virginia",,141183535,9.78E+12,0,4.19,Penguin Books,Paperback,112,2000,1928,,,11/18/2014,to-read,to-read (#229),to-read,0
21853633,"First Frost (Waverley Family, #2)",Sarah Addison Allen,"Allen, Sarah Addison",,1250019834,9.78E+12,0,3.97,St. Martin's Press,Hardcover,296,2015,2015,,,11/18/2014,to-read,to-read (#228),to-read,0
6352576,"First Impressions: A Novel of Old Books, Unexpected Love, and Jane Austen",Charlie Lovett,"Lovett, Charlie",,525427244,9.78E+12,4,3.63,Viking,Hardcover,308,2014,2014,9/24/2014,10/9/2014,6/16/2014,,,read,1
22066090,"Time's Edge (The Chronos Files, #2)",Rysa Walker,"Walker, Rysa",,,,0,4.07,Skyscape,Kindle Edition,452,2014,2014,,,9/24/2014,to-read,to-read (#226),to-read,0
18108877,"Timebound (The Chronos Files, #1)",Rysa Walker,"Walker, Rysa",,,,3,3.88,Skyscape,Kindle Edition,366,2014,2012,9/12/2014,9/24/2014,9/12/2014,,,read,1
17199504,"The Bone Season (The Bone Season, #1)",Samantha Shannon,"Shannon, Samantha",,1620401398,9.78E+12,0,3.78,Bloomsbury USA,Hardcover,466,2013,2013,,,9/24/2014,to-read,to-read (#225),to-read,0
18318648,"The Palace Job (Rogues of the Republic, #1)",Patrick Weekes,"Weekes, Patrick",,1477848207,9.78E+12,0,3.82,47North,Paperback,438,2013,2012,,,9/23/2014,to-read,to-read (#224),to-read,0
18633268,"Butterman (Time) Travel, Inc. (Butterman Travel series #1)",P.K. Hrezo,"Hrezo, P.K.",,,,0,3.72,,Paperback,308,2013,2013,,,9/23/2014,to-read,to-read (#223),to-read,0
20645449,One Lavender Ribbon,Heather Burch,"Burch, Heather",,147782314X,9.78E+12,0,3.85,Montlake Romance,Paperback,336,2014,2014,,,9/23/2014,to-read,to-read (#222),to-read,0
6393119,"Once a Witch (Witch, #1)",Carolyn MacCullough,"MacCullough, Carolyn",,547223994,9.78E+12,0,3.75,Clarion Books,Hardcover,292,2009,2009,,,9/17/2014,to-read,to-read (#221),to-read,0
18249114,"The Dolls (The Dolls, #1)",Kiki Sullivan,"Sullivan, Kiki",,62281488,9.78E+12,0,3.57,Balzer + Bray,Paperback,384,2014,2014,,,9/11/2014,to-read,to-read (#219),to-read,0
20727654,"The Paper Magician (The Paper Magician, #1)",Charlie N. Holmberg,"Holmberg, Charlie N.",,1477823832,9.78E+12,4,3.67,47North,Paperback,222,2014,2014,9/8/2014,9/11/2014,9/8/2014,,,read,1
19286545,Bitter Greens,Kate Forsyth,"Forsyth, Kate",,1250047536,9.78E+12,0,3.98,Thomas Dunne Books,Hardcover,496,2014,2012,,,9/11/2014,to-read,to-read (#218),to-read,0
7719245,"Paranormalcy (Paranormalcy, #1)",Kiersten White,"White, Kiersten",,61985848,9.78E+12,0,3.88,HarperTeen,Hardcover,335,2010,2010,,,9/8/2014,to-read,to-read (#217),to-read,0
20613491,"Trial by Fire (Worldwalker, #1)",Josephine Angelini,"Angelini, Josephine",,125005088X,9.78E+12,0,3.94,Feiwel & Friends,Hardcover,375,2014,2014,,,9/8/2014,to-read,to-read (#216),to-read,0
19367070,Illusions of Fate,Kiersten White,"White, Kiersten",,62135899,9.78E+12,0,3.84,HarperTeen,Hardcover,278,2014,2014,,,9/8/2014,to-read,to-read (#215),to-read,0
9627755,"Isla and the Happily Ever After (Anna and the French Kiss, #3)",Stephanie Perkins,"Perkins, Stephanie",,525425632,9.78E+12,4,4.02,Dutton,Hardcover,339,2014,2014,9/4/2014,9/5/2014,5/14/2012,,,read,1
16793,Stardust,Neil Gaiman,"Gaiman, Neil",,61142026,9.78E+12,4,4.09,Harper Perennial,Paperback,248,2006,1998,8/13/2014,9/4/2014,8/12/2014,,,read,1
